1579589	1579398
1579592	1579470
1579631	593547
1579659	248447
1579659	1578541
1582546	627156
1583362	1495850
1584505	714352
1584508	372015
1584728	302638
1585857	26044
1585867	285913
1586096	256389
1586115	279232
1586453	294302
1587619	40892
1587692	726355
1587693	1120466
1589479	644321
1590853	958758
1590856	1517279
1606909	270753
1618839	939745
1618937	264894
1618938	403284
1667918	715080
1667926	305577
1667936	1196585
1667942	1667947
1667967	1663260
1667968	717851
1692104	275646
1692108	305373
1692111	1401128
1692119	954098
1692123	697193
1692126	238834
1692133	807166
1692140	312671
1692150	271763
1692155	1667947
1692169	1691837
1692172	1691837
1692191	1174867
1692193	1691832
1692195	1691832
1692198	1691831
1692201	1691778
1692247	1691397
1692252	1691393
1692254	1691393
1692263	1691374
1692267	1691374
1692277	1691379
1692306	1691362
1692316	1691357
1692334	625907
1692349	1691345
1707163	354256
1707468	284120
1707498	320572
1708824	454413
1711873	1711625
1711876	1711433
1711879	1710599
1711881	1710521
1711883	1710463
1733263	66210
1733266	1457056
1733315	1519789
1733317	1148389
1733318	1671859
1733481	354494
1746080	955899
1746083	323044
1746088	792729
1746092	323211
1746093	309012
1746112	715054
1746536	647456
1747097	257864
1752331	1683884
1752436	312816
1761564	29868
1761576	281078
1761622	531833
1761662	249650
1762934	1042403
1762936	953247
1762937	1388691
1762938	1388691
1762940	310061
1763614	1241595
1763655	302286
1763677	735886
1763681	1763680
1765985	5359762
1765990	535318
1766112	413791
1766118	467436
1766127	646582
1766128	1766129
1769172	434604
1769179	1242879
1769180	312045
1769180	536145
1769183	312270
1774574	528258
1774613	21971
1774640	54811
1774643	400949
1774652	1774653
1778352	1565062
1780709	1780710
1780711	1780712
1780714	427988
1780715	30940
1780719	33771
1780721	31334
1780727	434982
1781059	1020543
1792543	1787898
1865261	29388
1865410	251268
1866973	242804
1870360	516622
1874151	2574421
1874427	490628
1874429	960034
1875302	297685
1877279	322734
1877381	1026791
1877383	299273
1878026	1027974
1878258	258792
1878326	68948
1878441	1792477
1879934	547067
1881977	237596
1882026	297258
1882055	256310
1883161	39666
1883168	976668
1883446	42149
1883671	41476
1884238	296359
1884247	289561
1884558	486963
1888713	26886
1888753	687608
1889225	258918
1889385	61790
1889390	41903
1891235	60644
1891258	674478
1891341	1815767
1891364	1660845
1891365	68270
1891379	290229
1891604	61385
1891606	374762
1891627	2446
1891633	285787
1892339	1029084
1892589	250878
1892593	6897855
1892609	1649962
1892632	961938
1892639	1802676
1892675	46910
1894819	519109
1894860	257714
1894961	873323
1895028	58898
1895060	619636
1895123	29766
1895356	1797685
1895362	1092521
1895532	278110
1899356	301656
1899424	1815546
1899425	1823248
1899452	62219
1899459	1780609
1899469	238825
1899480	906703
1899575	1662292
1899578	31664
1899632	873570
1899650	19356
1899659	287454
1899664	63177
1899671	711333
1899681	305790
1899683	313823
1899708	898526
1899723	460049
1899827	523898
1899869	1048505
1899902	33186
1899930	953101
1899964	60429
1900008	1446478
1900025	887344
1900057	276269
1901818	680132
1901832	275313
1901835	41918
1901836	24674
1901842	53292
1901847	69990
1902054	1756432
1902129	15973
1902163	62130
1902198	320505
1902283	52298
1902652	261752
1902783	299095
1904496	1770346
1909039	1444839
1912308	21543
1912319	38947
1912344	40110
1912445	403063
1912492	41775
1913054	249167
1918138	1148262
1919520	1048982
1920726	43798
1920743	258749
1924921	42840
1927049	318021
1929129	838844
1929996	71629
1930002	49782
1936627	9602
1936628	9602
1939065	456317
1944593	322841
1947286	244748
1947375	73647
1952052	30502
1953379	776107
1953400	15945
1953401	275302
1953512	269748
1953750	270583
1954213	50043
1954296	1490941
1954415	1874312
1954433	1209371
1954438	456151
1954444	1230509
1956457	59638
1957563	801026
1957592	1619705
1957628	1790
1957749	38058
1957839	578276
1959299	310167
1959309	289268
1959999	70394
1963441	1404438
1966514	249044
1966580	41917
1966590	252983
1968878	405525
1968878	2946396
1970102	401694
1970269	280812
1970313	259579
1970422	1092609
1970427	55399
1970462	1654039
1972466	3687367
1972491	1972489
1972501	326527
1972536	263337
1972764	276592
1974735	68157
1974736	313205
1974747	799859
1974756	311886
1976279	326572
1976287	1663860
1976310	474732
1977935	1830568
1978055	509161
1985578	70926
1985579	36817
1985580	1580211
1985581	1029100
1985582	266825
2026843	37079
2026844	37078
2027829	37077
2027908	37075
2027922	37074
2027941	37073
2027945	37071
2027945	37072
2028052	37069
2030149	37068
2054871	1210860
2055851	308408
2057452	529786
2057455	382918
2057461	58401
2057472	52395
2057486	1578606
2057506	289078
2057589	304538
2057607	32421
2065146	16166
2065161	41566
2065171	455965
2065183	278169
2065233	33312
2065320	287509
2067277	316041
2067278	266829
2067280	950268
2067282	1191978
2067286	16830
2067296	942377
2067308	57122
2067334	1580112
2067348	1079066
2067847	319157
2069390	18538
2069414	1557636
2069452	1792202
2075201	70296
2075242	307324
2076372	45438
2076976	295361
2077799	1699279
2077800	38004
2080635	715851
2080714	1396357
2093581	327916
2093584	1961274
2104069	1690427
2104070	1690427
2104081	1745177
2104082	1665274
2104084	1665274
2104085	52005
2104087	52005
2105087	266181
2183241	1305895
2183250	282143
2183255	251022
2183260	60761
2226272	305631
2226274	1517416
2226283	297069
2226556	2171630
2227492	256321
2272617	16386
2272629	17374
2272636	17396
2275468	2124749
2336067	1776619
2336091	1060593
2340471	300302
2340476	65303
2349945	315448
2355740	1961814
2479077	3600749
2479077	2880172
2479171	3613765
2479171	3613766
2479183	71435
2479205	2561555
2479206	2561548
2479216	2544150
2479218	3605515
2479218	3605516
2577699	2577693
2577792	454514
2577795	454514
2614843	2610583
2628312	2210780
2688920	2535309
2818389	27828
2820353	55399
2833948	2833944
2844435	1152017
2844435	664250
2844435	1068952
2864415	285039
2962024	253292
2962039	2540310
2962043	2195248
2962052	292356
3081411	2412739
3179100	3179083
3282796	742090
3282802	274252
3282807	41502
3283996	2460388
3303134	2713336
3327267	62528
3364352	3364334
3364355	3364310
3364379	3364279
3364385	3364269
3364398	3364267
3364403	3364263
3364403	3364262
3364412	3364236
3364415	255101
3364421	3016317
3364441	3364443
3364448	3364470
3364478	3364485
3364489	3364490
3364498	3364493
3364504	3011015
3364507	264025
3364508	264025
3364509	3364510
3364517	502823
3364533	2255271
3364538	2192613
3364543	3363273
3364553	2644137
3364554	3022625
3364674	464318
3412311	68450
3463030	293037
3465133	259591
3465134	259591
3465153	2779109
3465155	287129
3465157	71929
3465162	19170
3465168	646561
3474609	1902379
3475946	73472
3475947	2591643
3475948	953358
3475950	439591
3475952	2111522
3475955	1961853
3475971	3475702
3475974	2617107
3475989	487620
3477029	1096485
3477031	1096484
3477032	505526
3498971	3498972
3499591	3499593
3499635	3499637
3499662	3499663
3499667	1487814
3499676	479306
3499680	433696
3499701	1390278
3499704	1390278
3499717	2321506
3499718	17385
3499719	32165
3499722	318386
3499724	770237
3499725	314415
3500934	2926916
3500935	2926913
472127	472734
3500939	2917115
3500940	1648291
3500941	2917119
3500944	2920823
3500945	2920823
3500953	283792
3500955	276263
3500958	2920895
3500962	2920875
3500963	2651095
3500965	2920854
3500970	2911690
3500973	2911637
3500976	401879
3502231	1312248
3502232	1312248
3502233	1312248
3600745	70623
3600747	24765
3603832	3603834
3616167	3616168
3621774	3621777
3621797	3621800
3685726	3685728
3780470	3222981
3840346	3812934
3855892	364954
3868050	31528
3868086	3866966
3868128	3866885
3868131	3866814
3868173	1193965
3868196	239682
3868201	325462
3868854	262339
3868855	39254
3868859	1290698
3868858	1290698
3868863	1887358
397197	437974
3868869	2571521
3868871	3403260
3868875	2518462
3868909	65872
3869340	3868903
800845	281873
3869340	68238
1188094	3931908
1272438	3931909
3943629	3943630
1972492	54965
4007389	1907148
4167634	4087794
4193496	58919
4193498	2826450
4193500	3913885
4193502	40559
4204573	1572
4204574	1613
4204576	483523
4204582	2172
4204622	2034583
4350822	4350821
3859483	24697
4419029	348790
4445418	4391420
4464851	3764987
4464852	3764988
4464853	3764988
4464854	1937708
4464857	1937710
4464858	1937711
4464859	1937712
4464861	1937713
4464863	1027291
4464864	1481
4464865	1481
4464866	1602098
4464868	1094779
4464869	272637
4464872	17540
4464874	17540
4464875	3729420
4464876	3729420
4464877	2276124
4464878	2330008
4465799	2225755
4465800	554082
4465802	2451176
4465803	1929051
4465804	1929051
4465805	28809
4465806	239245
4465808	28537
4465810	1305678
4465813	1305678
4465814	2203848
4465816	3916448
4465817	806978
4465818	825493
4465819	2082976
4465820	2082976
4465822	725438
4465825	237628
4465826	315126
4465828	49434
4465833	4016314
4465834	2197630
4465837	2324188
4465839	703141
4465844	2051821
4534016	2047126
4534018	2323215
4534019	2011303
4534020	1884589
4534022	1118673
4534024	314105
4534026	314105
4534029	323290
4534079	1748085
4534081	840139
4534082	840139
4534084	840139
4534095	438605
4534104	1026995
4534105	1026995
4534106	48088
4534109	306850
4534112	1092152
4534113	1092152
4540731	2230363
4544215	1555437
4544217	1555437
4544222	2171153
4544228	2171153
4544229	1025568
4544230	1025568
4544239	476764
4544241	383646
4544244	383646
4544249	383646
4544264	322887
4544272	295634
4544275	2349108
4544279	1871551
4544283	1871551
4544289	311077
4544291	311077
4544297	70955
4544301	70955
4544307	2152731
4544317	244804
4544321	2359408
4544328	2184569
4544329	312881
4544330	255575
4544331	247004
4544333	859995
4544335	73359
4544336	73359
4544343	61223
4544345	312298
4544348	2187272
4544349	4132858
4544350	4132858
4544376	576638
4544377	703597
4544378	703597
4544379	260019
4544380	249692
4544381	249692
4544382	2648607
4544383	3905439
4544384	387440
4544385	869420
4553230	2915249
1070710	4563609
4581036	4581038
4581043	4581040
4590798	4590799
4646174	2895268
4646178	2422941
4646189	326529
4646192	2329579
4646200	1044420
4646201	257094
4646215	258815
4646222	3109719
4646224	298391
4646227	2047694
4646233	1029094
4646235	43679
4646237	43679
4646239	314752
4646246	45192
4646251	403363
4646254	50927
4646263	311185
4646266	321187
4646271	305378
4646273	278132
4646276	278132
4646277	3402553
4646280	3738763
4646292	3202034
4646295	3652065
4646301	238218
4646313	19940
4646314	19940
4646315	251456
4646328	301532
4646332	42722
4646336	271366
4646341	3385234
4646343	2540135
4646346	2540135
4646350	1943893
4646353	253937
4646356	63320
4646358	63320
4646363	59234
4646375	2064962
4646387	28485
4646389	28485
4646395	1821157
4646397	24259
4675912	1479634
4675914	1541540
4675920	2544188
4675927	63704
4675929	515533
4675933	1028718
4675936	1496813
4675938	2111570
4675941	2111570
4675944	1867785
4675948	3168352
4675951	1951412
4675956	1951412
4675961	2093029
4675965	1092713
4675968	2007523
4675969	2192508
4675971	3061463
4675974	2891125
4675977	45368
4675981	72335
4675982	1025095
4675985	1025095
4675986	2236981
4675989	2276366
4675991	2030021
4675995	2245051
4675997	3152712
4675999	3241443
4676001	55087
4676004	3200995
4676005	410542
4676007	3330266
4676014	3415373
4676015	2215681
4676016	2215681
4676018	2865957
4676020	57203
1532309	1120399
4676022	1120399
4676026	670503
4676028	1026668
4676029	1895734
4676030	2667594
4706158	1804273
4706162	2253794
4706181	2057655
4706209	4494762
4778563	1029402
4778564	3178478
4778569	3329607
4778572	3372142
4778577	47403
4778579	2033687
4778580	21710
4778581	628763
4778584	296213
4778585	1334932
4778587	898481
4778591	290418
4778592	2235878
4778597	248967
4778601	1028850
4778603	285912
4778605	794925
4778610	241763
4778612	4606511
4778613	2268120
4778615	275033
4778617	275033
4778619	3619331
4778621	3287897
4778627	2111726
4778628	1439092
4778630	302064
4778637	238235
4778638	900880
4826728	288428
4826742	2396245
4826752	290309
4826759	1628258
4826761	2229718
4826762	51103
4826763	51103
4826764	1029305
4826768	2643431
4826769	2245406
4826770	2245406
4826772	4632209
4826773	1214440
4826774	752469
4826775	261448
4826778	4008781
4826782	1884569
4826791	3733860
4826799	3287226
4826805	2329622
4826811	2273390
4826813	2273390
4826822	1638283
4826829	20433
4826831	387500
4826832	1550
4826836	436949
4826837	2819425
4826838	2819425
4826839	4597877
4826840	2276005
4826841	1495832
4826842	1495832
4826843	2409236
4826844	2395366
4826846	3403434
4826854	2451177
4826859	17947
4826860	1855220
4826861	1823317
4826863	43428
4826865	43428
4826866	43428
4826875	25630
4826884	250071
4826885	307716
4826888	703158
4826896	703296
4826899	931540
4826903	291216
4826906	293365
4826908	4055098
4826911	4826905
382482	292027
4544327	621067
4110864	2481696
4688844	1370104
4634430	434996
1069089	1069086
4826880	1871974
4826867	706876
4826867	23929
1572669	388869
4826809	1078048
4917634	2494383
4917636	241511
1667887	415441
4973854	3342410
4973864	958875
4973869	627799
2479206	1582020
4933259	5019061
4826826	288497
4826850	681678
4826824	33597
4826777	2855310
4826776	294406
4826771	4632209
4826767	433423
4778589	296464
4778583	50946
4778583	1115775
4778582	1024695
4778576	5019461
4646287	317277
4646232	2263432
4646219	5019464
4646209	61201
4646208	5019467
4646186	5019472
4544235	27744
4534098	432960
4534094	437969
4534021	5019476
4465846	1046425
4322028	5019481
4320311	5019485
3365053	3143476
3364434	1812698
2673331	59367
2479211	258157
2628312	5019505
2479084	308757
492974	4694981
1573086	304790
5221025	770378
5221027	680382
5221029	1496621
5221130	20125
5221138	813306
5221141	2640969
5221142	3823136
5221143	2645826
5221146	3174834
5221147	3174834
5221149	2486680
5221154	1920694
5221156	2275223
5221157	322497
5221162	254932
5221165	325105
5221170	2028520
5221172	56300
5221173	255265
5221176	289527
5221177	289527
5221178	289527
5221182	20333
5221188	39538
5221194	2361281
5221198	3914864
5221208	16256
5221209	16256
5221210	3819268
5221211	1936317
5221214	1175496
5221216	2376378
5221228	1395492
5221231	1635
5221232	1805350
5221233	435409
5221234	887292
5221236	305585
5221238	314953
5221240	417891
5221239	708138
5238145	5238033
5238146	5238032
5238147	5237998
5238148	5237950
5238150	5237947
5238151	5237944
5238154	5237933
4626738	56304
5355280	29926
5355292	55978
5355294	273572
5355296	282423
5355297	284093
5355298	308520
5355302	317066
5355303	319360
5355304	430065
5355306	453605
5355307	453605
5355311	478573
5355314	630890
5355316	716666
5355317	958816
5355318	1025134
5355320	19540
5355322	25850
5355323	37865
5355324	37865
5355325	29422
5355326	246549
5355327	252216
5355328	263173
5355330	325645
5355332	349092
5355333	378669
5355335	1392349
5355336	1446476
5355337	1537882
5355338	1541478
5355339	1795460
5355340	2250100
5355341	2274017
5355342	2542055
5355343	2956244
5355344	3022631
5355345	3312110
5355346	3312219
5355347	3403455
5355348	3436578
5355349	3561902
5355350	3596562
5355351	4198343
5355352	310722
5355353	3732325
5355354	3780432
5355355	312035
5355356	2280428
5355357	3573760
5355358	3730767
5355359	19727
5355360	22420
5355361	37308
5355362	41948
5355363	73576
5355364	297885
5355365	315754
5355366	833359
5355368	320394
5355369	386497
5355370	1018633
470876	5358404
764106	1308112
5358405	289109
5359775	39818
5359781	260962
5359782	267535
5359785	290505
5359786	291467
5359787	312482
5359788	313553
5359791	400391
5359794	453908
5359799	483048
5359803	491907
5359809	997097
5359817	1183759
5359818	16684
5359825	20222
5359828	23004
5359832	251839
5359833	263552
5359835	287797
5359836	292252
5359839	301772
5359843	324264
5359846	605195
5359849	700997
5359852	895146
5359857	908734
5359861	908734
5359864	958772
5359865	1170040
5359870	1396380
5359871	1771698
5359873	1951972
5359877	2243612
5359881	2248321
5359882	2248321
5359884	2275831
5359885	2276927
5359886	2276927
5359887	2276927
5359893	2396111
5359895	2543184
5359896	2543228
5359898	2543302
5359903	2567188
5359906	2646589
5359907	2951510
5359920	6052
5359936	3856475
5359939	3905213
5359991	5359993
5359999	5360000
5360011	5360013
5360019	5360020
5360023	55373
5360023	326517
385920	291794
410668	2712656
403506	2713701
1069549	3462231
473052	261418
5360849	707205
5360850	1520899
5360851	1740866
5360852	1832133
5360852	1832134
5360854	2647058
5360855	2648134
5360857	22283
5360858	259634
5360859	268721
5360860	306336
5360862	1107826
5360864	2387252
5360865	20422
5360868	22463
5360873	710924
5360888	18710
5360890	52548
5360894	53480
5360896	61271
5360898	72097
5360899	248561
5360900	258791
5360901	258795
5360904	5332946
5360905	5332947
5360907	5332949
5360909	5332952
5360912	5313561
506857	5313712
5360914	5314117
5360915	5315405
5360916	5317133
5360920	5318344
5360922	5318374
5360926	5318407
5360932	5318411
5360935	5318443
5360937	5318465
5360938	5318770
5360940	5318814
5360942	5319779
5360945	5320476
5373587	36393
5373591	68841
5373598	243640
5373600	247973
5373603	261696
5373609	264337
5373615	294371
5373620	297717
5373622	314631
5373631	319268
5373632	680482
5373634	911141
5373635	1025951
5373639	1042714
5373644	1771965
5373645	1816875
5373648	1887573
5373649	5373650
5373653	2036338
5373654	2046717
5373655	2117349
5373658	2451518
5373659	2481335
5373662	2525121
5373665	2721619
5373667	2744284
5373668	2883028
5373678	772760
5373685	485471
5373686	452681
5373687	2202397
5373688	471377
5373690	2162686
5373692	521150
5373694	2665647
5373697	2137825
5373703	409429
5373705	2469056
5373710	831856
5373686	1408616
5373686	1408618
5373620	430077
5374475	530675
5374477	2162663
5374478	452770
5374480	270058
5374501	891822
5374502	2269594
5374503	2162933
5374507	470742
5374508	535465
5374509	566585
5374510	672963
5374511	777125
5374514	473819
5374515	463868
5374516	555298
5374517	2301430
5374518	568944
5374519	568944
5374520	2160734
5374521	445914
5374522	445914
5374523	484682
1530724	411667
5374525	411667
5374526	411667
5374527	2432167
5374567	2174940
5374568	415439
5374569	577196
5374570	431046
5374572	971515
5374575	564495
5374578	533085
5374581	568951
5374602	931494
5375342	406475
5375344	564623
5375349	577208
5375354	569560
5375355	2206701
5375357	538449
5375359	812518
5375360	2455454
5375361	569294
5375362	2455565
5375363	774773
5375365	2684539
5375366	495626
5375368	453647
5375372	2401841
5375374	2304096
5375379	2584942
5375380	941319
5375382	958893
5375385	2684564
5375386	540494
5375389	400305
5375391	507753
5375392	490792
5375394	520945
5375396	297695
5375397	295273
5375398	762039
5375399	3687489
5375398	2335903
5375402	1553747
461597	461603
2226276	1401800
5375404	491765
5375405	424871
5375406	432319
5375407	396738
5375408	2269662
5375409	488481
5375410	903758
5375411	941358
5375412	409324
5375413	409324
5375415	454496
5387016	28753
5387017	34434
5387019	56881
5387024	299711
5387026	308982
5387028	400282
5387029	400568
1070496	317830
1080945	1885879
1080945	403115
2254244	5401651
386747	38937
1530772	5401653
4329762	5401654
4329762	371965
5221191	5401656
450352	455073
669086	5401659
1068841	5401661
1069344	1010064
1531431	5401666
1531431	5401667
1531625	5401668
2230346	252995
2230346	4305513
2479131	5401675
2479191	2094824
4322099	5401680
4322099	5401681
4322103	5401684
4322103	5401685
4322104	3154681
4329763	5401689
4329764	2375938
4589964	5401691
4589964	5401692
506861	5401693
519864	851099
1068785	5401699
1069147	5401700
1069147	5401701
1074101	1992690
4778564	3918192
4778564	3918191
750845	38938
506861	5424106
4322103	5424130
5444650	5308161
4356103	4625625
4356103	4625626
4320332	5621626
5641392	1463457
5641393	61738
5641395	807174
5641399	411807
5641402	2013069
5641403	2275981
5641406	4014343
5641408	2647538
5646169	4181237
5646184	19889
5646185	19889
5641388	1025296
5729984	251638
5729985	251798
5729986	257832
5729987	280871
5729988	300552
5729989	371923
5729990	477224
5729992	1891110
5729993	17303
519782	38247
5729995	268762
5729996	268762
5729997	302850
5729998	645176
5729999	1008951
5730000	1874343
5730001	1887148
5730002	2011798
5730003	2359926
5730004	2462293
5730005	2487206
5730006	2663058
5730007	3312441
5730008	3734958
5730009	3736445
5730010	3879469
5730011	3907083
5730012	4011589
5730013	4440560
5730014	4495938
5730015	4665379
5730016	5134389
5730022	615302
5730023	526826
5730025	638234
5730026	512886
5730027	597640
5730028	601997
5730029	694024
5730030	623300
5730031	507168
5730011	3907082
5730033	45788
5731288	253926
5733402	267739
5733407	245128
5733408	247348
5733409	255455
5733411	1663048
1957724	324631
5733415	21626
5733416	244089
5733417	279197
5733418	54167
5733419	27388
5733420	403280
5733421	593274
5733422	694295
5733423	870110
5733424	915345
5733425	2439726
5733426	2476843
5733427	4494629
5733428	5176935
5733430	2117
5733445	259433
5733446	265711
5733449	2220985
5733450	2259531
5733455	4016646
5733462	21946
5733472	278169
1531620	1531621
1069543	248688
443090	443088
472632	25072
840850	707328
1766049	40019
1947286	69392
2219195	70049
1572998	34842
2479093	897679
5733526	2367870
5733536	2367868
5733546	2367862
5734077	28537
5734080	35179
5734081	56973
5734084	70003
5734088	256898
5734091	284457
5734099	291370
5734101	316646
5734105	325428
5734106	474080
5734107	475766
393378	554860
5734110	813443
5734112	899650
5734113	1482603
5734117	5701763
5734118	5701399
5734119	5701346
5734122	5696025
5734130	5695980
5734131	5695968
5734135	5695988
5734136	5695970
5734137	5695971
5734138	5695967
5734139	5695966
5734140	5695963
5734142	5695964
5734143	5695964
5734144	5695965
5734145	5695961
5734156	5695938
5734160	5695943
5734175	5695926
5734179	5695915
5734183	69494
5734184	880557
5734757	5695910
5734759	3756459
5734761	5265479
5734764	5664322
5734794	5624149
5734796	5624897
5734801	5625125
5734806	5625127
5734810	5625128
5734817	5625131
5734819	5625132
5734820	5626256
5734824	5626261
5734826	5626268
5734827	5626269
5734829	51880
5734833	318955
5734879	5695969
5734899	1821152
5734901	1344025
5734904	1887669
5734906	2222306
5734913	2776256
5734918	2804318
5734920	3023735
5734922	3911003
5734923	3956162
5734925	4083741
5734928	3189153
5734930	5528598
5734935	5528579
5734937	5528560
5734938	5528538
5734941	5528543
5734977	1421043
5734978	2854608
5734982	2653805
5734984	3917831
5735064	5409462
5735066	5409036
5735067	5397487
5735068	5397488
5735071	5397486
5735077	5397470
5735082	5365989
5735083	5365244
5735086	5340748
5735089	3123637
5735090	3123650
5735093	2761815
5735095	3123654
5735097	3154037
5735099	3461475
5735100	3733552
5735101	2538436
5735106	2953164
5735110	3009072
5735111	5318944
5735117	3733010
5735121	5309099
5735123	5308161
5735121	5309100
5735125	5295840
5735126	5295845
5735127	5295848
5735128	5295849
5735131	3733185
5735136	2641363
5735137	2641363
5735139	2737383
5735140	2782445
5735143	3131748
5735149	3329607
5735151	3424129
5735153	3424129
5738644	3523003
5738651	3676527
5738652	2912155
5738653	5258951
5738654	3647252
5738655	3673492
5738656	3698332
5738657	3378237
5738658	3452122
5738659	3519530
5738660	3520621
5738661	3606949
5738662	3633961
5738663	3644554
5738664	3659356
5738665	3659358
5738666	3676551
5738667	3720206
5738670	35866
5738672	3716026
5738673	3997922
5738674	5270597
5738675	2640931
5738676	5269925
5738677	5269917
5738678	5269920
5738679	5269921
5738680	5269906
5738681	5269894
5751010	26139
5751012	66694
5751015	292920
5751028	407075
5751033	292920
5752926	1989692
5752939	36099
5752959	1992226
5753012	5170072
5753074	583473
5753098	972233
386773	1277
5761042	5760233
5761044	5760231
5761045	5760229
5761046	5760228
5761047	5760203
5761048	5760201
5761053	5760195
5761059	5760194
5761061	5760186
5761063	5760184
5761064	5760183
5761065	5760182
5761066	5760181
5761068	5760180
5761070	5760179
5761071	5760178
5761074	5759268
5761075	5759265
5761076	5755125
5761077	5754805
5761079	5752731
5761081	5749870
5761082	5749868
5761084	5749495
5761086	5748956
5761088	5741846
5761090	5735018
5761091	5734986
5761092	5734230
5761094	5720765
5761096	5720737
5761097	5720732
5761099	5720604
5761100	5720603
5761103	5720602
5761104	5720600
5761107	5720599
5761113	5720596
5761119	5720587
5761121	5717986
5761124	5717984
5761127	5717982
5761129	5717981
5761130	5717980
5761131	5717978
5761132	5716860
5761134	5716768
5761136	5716764
5761138	5716761
5761140	5715093
5761142	5715092
5761145	5715088
5761153	5711959
5761157	30546
5761158	37089
5761163	43380
5761165	390043
5761175	289105
5761176	294856
5761178	297146
5761182	757347
5761192	1887615
5761194	5710159
5761197	5707381
5761198	5707247
5761200	5707242
5761203	2245909
5761205	2251166
5761207	2464723
5761210	2925520
5761211	2948051
5761215	3592220
5761216	3620047
5761217	3824577
5761219	3880424
5761225	4771239
5761227	5256981
5761228	5592939
5761230	5607230
5761231	5707162
5761234	5707158
5761236	5706717
5761237	5706716
5761242	5706682
5761244	24094
5761248	241095
5761250	256943
5761380	325085
5761381	388376
5761382	521662
5761383	573957
5761384	700663
5761385	953321
5761387	5518345
5761388	5509231
5763130	5706679
5763132	5706676
5763134	5706674
5763137	5705499
5763139	5705388
5763141	5705387
5763139	5705380
5763141	5705375
5763150	5705382
5763153	5705379
5763155	5705378
5763157	5705376
5763158	5705374
5763159	5705373
5763161	5705371
5763162	5705364
5763163	5705366
5763164	5705367
5763165	5705368
5763166	5705369
5763167	5705370
5763168	5705363
5763169	5705362
5763170	5705360
5763171	5705359
5763172	5705358
5763173	5705357
5763174	5705356
5763175	5705355
5763176	5705318
5763177	5705314
5763177	5705313
5763178	5704961
5774594	5774465
5774595	5772243
5774596	5754316
5774597	5749824
5774598	5749823
5774599	5742492
5774600	689908
5774644	5767528
5774646	5748842
5774648	5745838
5774650	5720845
5774655	5737288
5774657	5737288
5774659	5767527
5774662	5756979
5774664	5756507
5774666	5743867
5774667	5745837
5774675	5743894
5774675	5743897
5774680	5720844
5774685	5737290
5774687	5699637
5359791	26210
5777013	262814
5777016	284139
5777017	287003
5777019	296177
5777423	325648
5777443	2395137
5777444	2395137
5777457	2974636
5777460	503816
5777462	662665
5777471	707269
5777477	318679
5777478	318679
5777484	61824
5777495	5701395
5778301	5701764
5792952	5783316
5792957	5783320
5792961	5782932
5792963	5782933
5792964	5782927
5792969	5781940
5792970	5781942
5792975	5781944
5792978	5781945
5792985	5781623
5792989	5781625
5793000	5781627
5794836	5783321
5794839	5783323
5794845	5782889
5794850	5781941
5794853	5781947
5794856	5781628
5794859	5780538
5794867	5767040
5794875	5759948
5794878	5733887
5794880	5722481
5794885	5701770
5794894	5701767
5794899	5696037
5794901	5696030
5794905	5695986
5794912	5695981
5794913	5695949
5794914	5695949
5794915	5695945
5794917	5695942
5794919	5695935
5794921	5695923
5794923	5695917
5794926	5677436
5794927	5626256
5794929	5626259
5794931	5626259
5794932	5626040
5794934	5625323
5794936	5625124
5794941	5528527
5794942	5528527
5794945	5423450
5794960	43422
5794962	247704
5794963	248799
5794965	314528
5794966	314528
5794972	434192
5794978	1777505
5794981	1777505
5794984	1930917
5794987	2688202
5794989	2688202
5794996	23452
5795001	265501
5795005	5367229
5795010	5323830
5360914	5314116
5795016	5269902
5795023	60712
5795025	3733699
5795027	5509165
5795032	20373
5795036	911205
5795039	1311406
5795051	5269891
5795052	5269893
5795061	2250453
5795339	5269876
5795359	5269877
5795361	5269879
5795362	5269859
5795366	2271339
5795367	2271339
5795368	1658554
5795372	5269837
5795373	5269840
5795375	5269831
5795765	5790513
5795768	5791091
5795773	5791136
5795775	5791126
5795791	5791346
5795795	410769
5795798	274291
5795801	30126
5795803	265500
5795805	72433
5795806	2249666
5795810	2245301
5795811	2245301
5795812	2245319
5795813	2245216
5795815	2245503
5795816	2245333
5795818	2245181
5795820	2245309
5795821	2245583
5795822	2245300
5795823	2245349
5795825	2245354
5795826	2245370
5795827	2245372
5795829	2244989
5795830	2245022
5795833	1889727
5795835	5791562
5795837	5269835
5795840	5269823
5795848	5269824
5795851	5269828
5795852	5269817
5795857	5791561
5797494	5267314
5797496	5266034
5797621	5266035
5797622	5266037
5797624	5266038
5797625	5266039
5797627	5266031
5797629	5266032
5797631	5266026
5797638	5266028
5797639	5266029
5797642	890320
5797646	5265471
5797648	5265478
5797649	5265480
5797650	5265483
5797651	5265485
5797657	5265486
5797661	5265426
5797662	5265427
5797664	5265432
5797668	5265308
5797669	5265308
5797673	5265309
5798410	5264594
5798470	5791141
5798478	2250041
5798479	2675756
5798491	3232272
5798496	273864
5798497	273864
5798500	1648882
5798502	2276130
5798504	3374722
5798505	3374722
5798506	3374722
5798508	251813
5798509	255888
5798522	277624
5798523	280610
5798525	1141108
5798526	1141108
5798529	1651531
5798532	1740365
5798535	2121207
5798537	4311004
5798538	299284
5798539	1092490
5798541	1665540
5798542	1685712
5798544	1741625
5798545	4025271
5798546	1300
